Comment,log_Words_Headline,log_Words_Comment,Stars_geq4_TF
"Sowohl die digitale Zählerstandserfassung, als auch die individuelle Anpassung der Abschlagszahlung überzeugen mich.",1.3862943611198906,2.5649493574615367,1
E.ON hat meine Verbrauchsstelle in eine mir unbekannte Adresse geändert. Dadurch gibt es jetzt Probleme mit dem Anbieterwechsel und der Schlussrechnung.,1.6094379124341005,3.044522437723423,0
"Das System erklärt verständlich, wie die Eingabe erfolgen soll. Schnelle Information zur Abschlagszahlung, keine Komplikationen.",0.0,2.70805020110221,1
App leicht zu bedienen und uebersichtlich.,1.6094379124341005,1.791759469228055,1
"Bin mit EON sehr zufrieden, da ich schnell informiert werde, bei Veränderungen.",1.9459101490553128,2.4849066497880004,1
Nach anfänglichen Problemen kam es doch noch zum guten Abschluss.,1.9459101490553128,2.302585092994046,1
Das Portal für Stromzählerstandmeldung ist sehr einfach zu bedienen. Die Meldung ist unmittelbar mit der Verbrauchsübersicht einsehbar. Die Seite ist übersichtlich und klar dargestellt.,1.3862943611198906,3.1780538303479458,1
Ich finde die Eingabe super bin immer auf dem neuesten Stand,1.9459101490553128,2.3978952727983707,1
Schnelle Übersicht über die laufenden Stromkosten und dann auch die Möglichkeit die Abschläge den eigenen Bedürfnissen anzupassen.,0.6931471805599453,2.833213344056216,1
Schnelle telefonische Abklärung,1.0986122886681098,1.0986122886681098,1
"Ich war mal zufrieden und Stammkunde aber jetzt haben sie mich raus geekelt. Erst den Vertrag kurz nach Einzug gekündigt, wegen Auszug. Obwohl ich nicht ausgezogen bin. Dann einen neuen Vertrag gemacht, mit Beginn 1 Jahr später. Dann wollten sie das Datum ändern und haben den Vertrag gecancelt. Stundenlanges telefonieren und jeder sagt was anderes. Man wollte sich die Tage melden und alles klären. Ich warte immer noch…",1.791759469228055,4.219507705176107,0
Alle top Alles geklappt ohne stress,0.6931471805599453,1.791759469228055,1
"Die App ist eine gute Ergänzung für eine schnelle Information, insbesondere bei den Zählerstände und man hat eine schnelle Verbrauchsübersicht.Nervlich ist für mich, da die gleichen Daten auch von der EDIS angefordert werden.",1.9459101490553128,3.49650756146648,1
"Schnell und leicht eingelockt,Klare Menüführung",0.6931471805599453,1.6094379124341005,1
Die App ist sehr einfach und man kann fast alles digital erledigen!,1.0986122886681098,2.4849066497880004,1
Schnelle und problemlose Übermittlung des Zählerstandes.,1.3862943611198906,1.791759469228055,1
Sehr einfach zubedienen,0.0,1.0986122886681098,1
"Alles sehr einfach und sehr übersichtlich. Und wenn das nicht reicht, einfachMit sehr kompetenten Mitarbeitern telefonisch alles regeln. Danke",1.9459101490553128,2.9444389791664403,1
Es ist einfacher den Pabst zu erreichen wie einen kompetenten Mitarbeiter von Eon. Die letzte Mitarbeiterin war nicht mal in der Lage in meine Verträge zu schauen und das nach 30 Minuten Warteschlange. Eine Weiterleitung an ein Expertenteam blieb bis heute erfolglos.,1.0986122886681098,3.737669618283368,0
"Unmögliche Beratung per Telefon, schlechte Komunikation, man wird im Wort unterbropchen und darf nicht aussprechen. Mein E.ON Portal absolut mangelhaft. Keine ""Kachel"" zum Tarifwechseln, weitere Verträge hinzufügen läuft nicht mal per Telefon trotz mehrfacher Authentifizierung über Name, Geburtsdatum, Anschrift, Rechnungsnummer, Rechnungsbetrag usw.Arbeite selbst im IT Bereich, wurde aber am Telefon quasi als ""zu dum"" dargestellt mein E.ON zu bedienen. Sieht mir nach Masche aus um eine Kommunikation per Post zu erzwingen und so Vertragsänderungen oder Kündigungen zu erschweren.....",1.3862943611198906,4.356708826689592,0
Ich nutze diesen Service bereits mehrmals und bin sehr zufrieden. Also weiterso und ein Dankeschön von mir.,1.6094379124341005,2.833213344056216,1
Super Service perfekt !,0.0,1.3862943611198906,1
Alles gut! Preis gut!,0.6931471805599453,1.3862943611198906,1
Unkompliziert und schnell erledigt! Durch übersichtliche Gestaltung der Homepage und fast schon intuitive Bedienbarkeit war das Ausfüllen rasch erledigt. Zeitnahe Rückmeldung. Bin sehr zzfrieden.,1.3862943611198906,3.1780538303479458,1
Online Kündigung geht nicht. Weder in der App noch im Webbrowser,1.3862943611198906,2.3978952727983707,0
"Es wird weder auf Emails geantwortet, noch sind die Tarife fair. Mitarbeiter verstehen leider die Sachlage nicht, es wird nur immer gesagt das sich gekümmert wird. Schulden mir bereits über 400€, und jetzt inkasso. Ich beziehe keinen Strom mehr von diesem ""anbieter"" nachweislich! Sehr traurig. Würde jeden dringend davon abraten. Ungemeine Frechheit!",2.302585092994046,3.951243718581428,0
Einfach und unkompliziert zu händeln. Gute Idee.,1.6094379124341005,1.9459101490553128,1
Unkomplizierte Internet Plattform. Alles sehr übersichtlich.,1.0986122886681098,1.791759469228055,1
Es hat leider sehr sehr lange gedauert bis ich mich in der app anmelden konnte darauf hin habe ich lange Mahnungen erhalten warum ich meinen Abschlag nicht überweise. Die Rechnungen wurden mir nur online gestellt somit hatte ich keine Chance diese zu sehen.Jetzt funktioniert die App wunderbar und ich bin sehr zufrieden mit dieser. Gruß Dino Heckmann,0.0,4.04305126783455,1
Alle Mitarbeiter  sehr freundlich und hilfsbereit!!!!Habe schon weiterempfehlen!!!,1.3862943611198906,2.19722457733622,1
"Habe Eon Glasfaser seit einem Jahr und hochgerechnet waren davon 1 Monat lang, das Internet weg. Unstabil und immer wieder Störungen. Obwohl alles gerade erst neu eingebaut wurde. Eon Support, schickte Techniker. Die alle nichts fanden und somit war ich denen egal. Kann von Eon nur abraten. Gehe wieder zur Telekom!",1.9459101490553128,3.9318256327243257,0
"Großer Kundenstamm, Akzepable Preise. Guter und schneller Service. Bin sehr zufrieden.",0.6931471805599453,2.3978952727983707,1
"Am 07.06.23 habe ich bei ihrer EON Beraterin Fr. Cihan einen neuen Tarifvertrag abgeschlossen (Öko-Strom Stabil 24).Durch Zusagen, wie nur 185€ im Monat (mit Bonuszahlungen) und keine Nachzahlungen am Jahresende, kam der Vertrag zu Stande. Als der Vertrag am 08.06.23 in ""mein  EON"" eingestellt wurde, hätte ich eine Monatszahlung von ca. 145€. Ich kündigte den Vertrag sofort am 09.06.23. und schloss selber bei Ihnen einen günstigeren Vertrag ab.Fazit: Ihre Kundendienstberater sollten nicht nur den Profit sehen, sondern auch den Kundenwunsch nicht aus dem Auge verlieren. (in diesem Fall einen günstigeren Stromtarif).",0.6931471805599453,4.5217885770490405,0
"Eon macht sich verdammt lächerlich und ich kann im Moment nichts Gutes zu denen äußern.Ich habe meinen Vertrag zum 21.01.2023 gekündigt und bis heute ist noch keine Abschlussrechnung ausgestellt worden. Ich rufe Monat für Monat an, und jedes Mal werde ich wegen technischen Problemen zwecks der Strom- und Gaspreisbremse vertröstet, obwohl diese bei mir gar nicht greift wegen 2 Jahre Preisgarantie. Es heißt seit April bis Ende des Monats soll ich die Abrechnung erhalten. Jetzt haben wir den 17.07.2023.Wenn Eon Geld will, sind sie wahrscheinlich gleich da und wollen das Geld sofort.Aber wehe, man bekommt Gekd raus, dann wird das Ganze bis Maximum hinausgezögert.Ich bin mehr als nur sauer.Da kann man sich nur zurecht beschweren",1.791759469228055,4.74493212836325,0
"Super zufrieden mit der App - eine Auswertungsfunktion der Stromkosten wäre super. Um zum Beispiel einen Tages Durchschnitt oder so etwas zu sehen und zu wissen, ob man im Rahmen liegt mit dem Verbrauch oder ob es zu viel oder zu wenig ist.",1.6094379124341005,3.7612001156935615,1
Voll daneben - So wie bei jedem Kontakt zu EON auch diesmal voll daneben. Abschlag im Portal reduziert von 559 auf 378 EUR. Dies wurde auch per Mail bestätigt. Abgebucht wurden erneut 559 EUR. Katastrophaler Kundenservice,0.6931471805599453,3.58351893845611,0
"Nicht einmal 1 stern verdienen die . Hab seit Tagen angerufen wegen einen älterer Herr was zu eon Strom gewechselt hat , um sein Strom einzuschalten er sitz seit Tagen ohne Strom zuhause.  Und es ist so schwer die von der Hotline ein Anruf anzunehmen.  Echt Katastrophe wie beim anrufen und Chat eben so keiner antworten miserablen stromanbieter den man nicht erreichen kann wenn es Probleme gibt.  Ich habe 2 h in der Leitung gewartet kein Schwein geht da ran 😡 sehr schlecht nicht zu empfehlen wenn es Probleme gibt",1.791759469228055,4.532599493153256,0
Meine gute Erfahrung seit 1972 mit Ihren Mitarbeitern und der Firma insgesamt,1.791759469228055,2.4849066497880004,1
"Sie hatten mir einen neuen enorm teueren Vertrag zugeschickt, den ich nicht akzeptiert habe. Bis jetzt habe ich noch keine Antwort auf meinen  Widerspruch erhalten!!!!!!!Das ist sehr schlecht, zumal demnächst die Zahlung fällig ist und ich nicht weiß, wie ich mich verhalten soll",0.0,3.784189633918261,0
"Schneller Service,nettes Personal...alles OK",0.6931471805599453,1.3862943611198906,1
"Ich meldete zum 15.7. meinen Umzug, woraufhin ein überaus kompetenter Mensch meinen Vertrag zum 15.6. gekündigt hat! Von da an begann die Verschwendung meiner Zeit und Nerven: EWIGE Zeiten in der Warteschleife(es sei denn man ruft mit unterdrückter Nummer und ohne Angabe der Kundennummer an!), Menschen an der Strippe, die der deutschen Sprache nicht mächtig waren und leere Versprechungen. ""Das Beschwerdeteam werde sich umgehend bei mir melden"" Pustekuchen! Heute wurde ich nach 1 Std. Wartezeit MAL WIEDER einfach aus der Leitung geworfen! Rückruf? Nein, wieso auch, es gibt ja bereits eine Einzugsermächtigung.",1.3862943611198906,4.5217885770490405,0
Alles super keine probleme :),0.6931471805599453,1.6094379124341005,1
"Kompetente , freundliche Mitarbeiterin",0.0,1.3862943611198906,1
sehr übersichtliches Portal gute Einsicht aller wichtigen Faktoren 😊👍👌,1.3862943611198906,2.19722457733622,1
Mein EON ist verständlich aufgebaut. Sehr positiv finde ich das man seinen Abschlag jederzeit ändern kann. Auch kann man durch die Eingabe des Zählerstandes kontrollieren ob der Abschlag passt.,1.6094379124341005,3.367295829986474,1
"Keine Ahnung ob EON, manche Menschen  in den Ruin treiben wollen.. Ich habe nie wirklich Post bekommen.. und wenn dann gleich 1x Zack zu spät. Kundenservice um anzurufen dauert Std oder Tage bis man ran kommt, dann wird man einfach aus der Leitung geschmissen.. EON ist so ein Drecksverein, und Geldabzocke!",0.0,3.951243718581428,0
Der gesamte Überblick ist genial und der Service Spitze,1.791759469228055,2.19722457733622,1
"Das ich zu Mein EON gegangen bin, ist alles geht viel schneller. Einlogen und schon kann ich z.B. mein Zählerstand mitteilen und brauche nicht in der Warteschlange zu warten.",2.079441541679836,3.367295829986474,1
Es ist sehr bedauerlich wenn erst nach dem Ausfüllen der Unterlagen der Monatliche Abschlag erscheint. Es müsste erst eine Aufrechnung erfolgen und dann eine Möglichkeit geben sich mit dem Ergebnis zu befassen,1.9459101490553128,3.4657359027997265,0
"Faire Konditionen, Problemlose und einfache Abwicklung via App",0.6931471805599453,2.079441541679836,1
"Einfach, Bequem, Schnell",0.0,1.0986122886681098,1
der Wechsel von strom auf gas in der Ansicht könnte einfacher zu finden sein oder auf einer Ansicht integriert ohne Wechsel,2.079441541679836,3.044522437723423,0
"Das Ablesen des Zählerstandes, ist bei einem normalen Zähler, einfach und unkompliziert. Bei meinem Zähler werden zwei Werte angezeigt, da ist schlecht zu erkennen welcher Wert der richtige ist.Die Eingabe in das Kundenportal ist gut zu erledigen.",1.0986122886681098,3.610917912644224,1
Sie meine offene Web-Anfragean EON vom 15.07.2023.,1.0986122886681098,1.9459101490553128,0
"Mein EON.Ja, alles modern und gut?Bei der Zählerstand-Übermittlung über 10 Tage keine Verbindung. ... Ups da ist was schief gegangen.",0.6931471805599453,2.995732273553991,0
"Einfache Handhabung, klare Aussagen",0.6931471805599453,1.3862943611198906,1
Einfach und schnell,1.0986122886681098,1.0986122886681098,1
Sie haben sehr oft das System nur teilweise vollständig verfügbar,1.6094379124341005,2.302585092994046,1
Einfacher Zugang. Übersichtlich und einfache Eingabemöglichkeiten.,0.6931471805599453,1.791759469228055,1
"Eine tolle Sache, aber ein Stern Abzug wegen der zunächst schlechten Beratung zum Portal! Eine Anmeldung war möglich,aber kein Login, wochenlang! Beim 4. Anruf wusste eine Damen die Lösung, meine E Mail Adresse war vor 4 Jahren an der alten Wohbung angemedet. Obwohl der Vertrag seit 4 Jahren nicht mehr bestand hatte. Es sollte eine Möglichkeit geben die E Mail Adresse trotzdem weiter zu nutzen! Es ist lästig,dafür extra eine neue zu nehmen!Das sollte umgehend geändert werden!",1.0986122886681098,4.343805421853684,1
Abschlagserhöhung Gas wurde nicht durchgeführt.,1.3862943611198906,1.6094379124341005,0
Perfekte Übersicht im Kundenportal,0.0,1.3862943611198906,1
Ich bin von einem Freund angerufen worden ob sich mein Tarif auch geändert habe er hätte am 10.7.2023 darüber bescheid bekommen . Habe mit eon telefoniert und habe dann erfahren das der Tarif sich um 20 Cent erhöht.  Ich bin in der grundversorgung.  Das ist für mich viel Geld.  Da ich Ich schon viel Ärger mit eon hatte habe ich mich bei anderen Anbietern erkundigt und bin einem großen Anbieter auf ein viel besseres Angebot gestoßen mit 18 Monaten Preis Garantie.  In der Zeit seit ich bei eon bin habe ich etliche mal mit denen telefoniert.  Habe im März und April keine Abbuchungen gehabt mir wurde gesagt ihnen ist ein Fehler unterlaufen und mir würden die zwei monate geschenkt habe bis heute noch keine schriftliche Mitteilung.  Wurde alles telefonisch angesprochen.  Erst nach dem zirka 8 telefonat klappte die Abbuchung Bei Problemen  wird man nur immer weitergeleitet.  Am Schluss steht an  wieder ohne Löschung da . Ich habe So etwas noch nie erlebt.  Man kann sich auf keine  telefonisch Zusage verlassen Nicht 1 Stern wert.,1.791759469228055,5.225746673713202,0
"Zählerstand abzugeben wirklich problemlos und schnell möglich. Anpassung des Abschlags katastrophal.Wenn durch E.ON der Abschlag ohne Rücksprache reduziert wird (ca.180€) und ich diesen wieder auf 200€ erhöhen will, dann war nur online eine Anpassung auf 259€ möglich! Absolut nicht nachvollziehbar!Per Telefon konnte uns die Dame überhaupt nicht helfen oder wollte nicht.Über den Chat dann ohne Probleme geklappt.Hier muss erheblich nachgebessert werden in der App",0.6931471805599453,4.158883083359672,0
Ich bin überhaupt nicht mehr zufrieden . Mit freundlichen GrüßenRegina  Borchert,1.791759469228055,2.4849066497880004,0
"Vertrag vor 6 Monaten beendet, Guthaben von mehreren 100 € wird einfach nicht ausgezahlt. Erst wochenlang immer wieder dieselben Schreiben mit Bestätigung des Guthabens, seitdem keine Reaktion mehr. Typisch großer Konzern, dem seine Kunden egal sind.",1.6094379124341005,3.58351893845611,0
Miste mich mit dem Digitalen Zähler erst mal zurecht finden,2.19722457733622,2.302585092994046,1
Funktioniert gut,1.791759469228055,0.6931471805599453,1
"Früher RWE heute EON mit beiden bin bzw. war ich stehts zufrieden. Wenn man mal ein Anliegen hat, wirddas immer kompetent beantwortet.Bis jetzt waren alle Gesprächspartner immer freundlichund höflichPeter-Jürgen Kaufmann",2.079441541679836,3.4011973816621555,1
Es ist nach meiner Meinung einfachden oder die Zählerstände einzugeben,1.3862943611198906,2.302585092994046,1
"Es funktioniert nicht immer alles sofort, bzgl Einloggen.Hatte auch einen Vertrag- Konditionen der im Posteingang nicht hinterlegt ist.Gasabrechnung 2022 immer noch nicht da.",1.6094379124341005,3.1354942159291497,0
"Ich werde jederzeit gut beraten, und das Preis Leistungsverhältnis ist perfekt.",1.3862943611198906,2.3978952727983707,1
Ich warte seit fast einem halben Jahr auf meine Jahresrechnung. 5 Online-Formular-Anfragen werden kommentarlos geschlossen. 3 Telefonate ebenfalls. Eine Weiterleitung an die Rechnungsabteilung war nicht möglich. Keine Entschuldigung und keine Antwort. Ich bin äußerst enttäuscht wie hier mit Kunden umgegangen wird.,1.9459101490553128,3.713572066704308,0
Die Beratungen sind Hilfreich.Die Wartezeiten am Telefon sind viel zulange und am Telefon wird auf die websidehingewiesen.Aber da kann nicht allle fragen beantworten.,1.3862943611198906,3.1354942159291497,0
Schnelle Bearbeitung und gute Verbindung über Mein EON App.Zwischeninfo über aktuelle Preise wäre noch Kundenfreundlicher.,2.772588722239781,2.70805020110221,1
"Das Wichtigste für mich ist das Vertrauen der Firma eon, zum Beispiel Energiepreis, Kundenservice.",0.0,2.6390573296152584,1
Alles Reibungslos abgelaufen.Danke.,1.0986122886681098,1.0986122886681098,1
Sehr kundenfreundlich. Eon ist Leistungsorientiert. Ein Wechsel lohnte sich bei mir nicht. Bin sehr zufrieden.,1.0986122886681098,2.70805020110221,1
"Schneller Zugriff, einfache Handhabung",0.6931471805599453,1.3862943611198906,1
Schnelle und bequeme Eingabe. Abschlag wird schnell berechnet und er kann gleich geändert werden.,0.6931471805599453,2.6390573296152584,1
Guter technischer und organisatorischer Ablauf.,1.3862943611198906,1.6094379124341005,1
Schnelle unkomplizierte Abwicklung! Gute Übersicht!,1.0986122886681098,1.6094379124341005,1
Ich konnte alle meine Verträge mitEINER Email administrieren jetzt brauche ich VIER!,1.791759469228055,2.4849066497880004,0
"Man kann seine Abschläge anpassen, das finde ich gut. Außerdem kann man den Zählerstand abfotografieren und wird dann nicht geschätzt.",1.0986122886681098,2.995732273553991,1
Einfaches Handling,0.0,0.6931471805599453,1
Einfach und unkompliziert,0.6931471805599453,1.0986122886681098,1
"Bin seit gut 7 Jahren bei EON.Bin mit dem Service, Preisleistungsverhaeltnis sehr zufrieden.Die EON - APP kann ich nur empfehlen. Uebersichtlich, detailliert und das Zaehlerablesen sowohl per Foto als auch Eingabe = Einmalig.",1.9459101490553128,3.49650756146648,1
"Mitarbeiter waren freundlich und kompetent.Das Programm war kompliziert, man konnte nicht gezielt den zu bearbeitenden Punkt aufsuchen, man muss ständig den ganze Vorgang herunter scrollen.",0.6931471805599453,3.218875824868201,1
einfache bedienung,0.0,0.6931471805599453,1
Übersichtlich gestaltet,0.6931471805599453,0.6931471805599453,1
Sehr übersichtlich und informativ erklärt.,1.3862943611198906,1.6094379124341005,1
"Ich kann online alles problemlos ändern 👍 ob Abschläge, Zeiten u.s.w Top Nochmals 5 ⭐️⭐️⭐️⭐️⭐️",1.791759469228055,2.70805020110221,1
"Ich habe heute die Strompreissenkung erhalten und habe mich gefreut, dass auch EON der gemeldeten Preissenkung gefolgt ist. Für mich ist die monatliche Zählerstandmeldung selber eine Kontrolle, was ich verbraucht habe und wo ich noch Einsparungen vornehmen kann.",1.6094379124341005,3.6375861597263857,1
Schnell Reaktion auch die genannten Probleme,1.6094379124341005,1.791759469228055,0
"ich bin schon lange Kunde von EON. Vermute mal, das bei Updates die alten Adressen im System aktiviert werden und wenn dann nur dahin die Preiserhöhung geschickt wird....??? Und ein Wechsel zu einem günstigen Tarif ist nur mit einer Kündigung möglich, man wird wie ein neuer Kunde behandelt. Auch die Beratung ist nicht gut, Und wird es kompliziert, legen die Kollegen gern suf.",0.0,4.143134726391533,0
Die App ist sehr einfach und schnell zu bedienen . Alles problemlos,0.6931471805599453,2.4849066497880004,1
Gas-Rechnung für 2022 immer noch nicht erhalten. Wir warten jetzt seit über einem halben Jahr auf die Rechnung! Vom Kundenservice werden nachfragen nicht mehr beantwortet. Unsere Kündigung für Strom und Gas wurde innerhalb eines Tages bestätigt. Zuviel gezahltes Geld für das letzte Jahr wird einfach behalten. Beim Strom werden Zählerstände nicht eingetragen (nach über 4 Monaten).,1.3862943611198906,4.02535169073515,0
"Falsche Abrechnung!Stundenlanges warten am Telefon beim Kunden Service.Unfreundliche und unkompetente Telefon Personal.Undurchsitige Briefe an mehren aufeinander folgenden Tagen oder 3 Briefe an einem Tag. 3 korrigierte Abrechnungen innerhalb 2 Wochen mit immer unterschiedlichen Beträgen. Angebliche Nachzahlung wurde, trotz telefonischer Zusage, dass nicht abgebucht wird, abgebucht! Weitere korrigierte Abrechnungen von vor 2 und 3 Jahren. Kontoauszug verlangt, trotzdem blickt niemand durch.Kundenservice,  sowohl telefonisch als auch per e-mail ungenügend! Email vor 5 Wochen wurde bis heute nicht beantwortet. Absolut unzufrieden und werde wechseln!!!!",0.6931471805599453,4.406719247264253,0
"Die App ist schon top.👍Aber bei Problemen die man per Mail oder Telefon lösen muss ist die Abwicklung, Service und Wartezeit sehr sehr mangelhaft.",1.6094379124341005,3.1780538303479458,0
Ich finde den Service super.Es ist sehr einfach und leicht zu bedienen und man hat einen guten Überblick.,1.9459101490553128,2.8903717578961645,1
Unkompliziert und schnell,0.0,1.0986122886681098,1
"Internetportal sehr gut, auch Rückfragen werden schnell beantwortet.",1.0986122886681098,2.079441541679836,1
Eon macht falsche ZusagenEon hält sich nicht an VereinbarungenEon hat katastrophalen ServiceEon antwortet nicht auf schriftliche MitteilungenEon korrigiert keine FehlerSelbst auf schlechte Bewertungen antwortet Eon nur mit automatisierter Mail und gibt sich keinerlei Mühe ihren katastrophalen Service zu verbessern.Eon ist absolut nicht weiter zu empfehlen!,1.3862943611198906,3.80666248977032,0
"Der Wechsel zu e.on verlief online unkompliziert und schnell. In mein e.on können Änderungen etc. zum Vertrag selbst vorgenommen werden, dass ist sehr gut. Wir hatten beim vorhergehenden Versorger wegen einer Preiserhöhung mit Sonderkündigungsrecht kurzfristig zum 01.07.2023 gekündigt. Was uns nicht bewußt war, dass der Wechsel ca. 3 Wochen in Anspruch nimmt. Dies wäre grundsätzlich noch verbesserungswürdig wenn man den Vertrag schon digital abschließt. Dadurch fielen wir für ca. 14 Tage in die Grundversorgung, ebenfalls bei e.on. Leider ist es bei mein e.on momentan nicht möglich einen zusätzlichen Vertrag online hinzuzufügen und muss die Service-Hotline für die Zeit der Grundversorgung in Anspruch nehmen, dass ist sehr schade. Dafür gebe ich 1 Punkt Abzug.",1.791759469228055,4.727387818712341,1
"Ja schnell und einfach mit dem Handy sbfotografiert, einen Schek beim Abschlag und schon fertig was will man mehr super.",0.0,2.995732273553991,1
"Seit der Jahresrechnung für 2022 und dort abgerechnetten Preisen von 20,6 Ct./KWh nichts mehr gehört. Dann am 10.07.23 neues Schreiben mit ""Preissenkung auf 30,16 Ct./KWh ab 01.09.2023"".Da läuft vieles verkehrt. Preismässig rauf und runter wie  sie es gern hätten, aber BNETZA hat ganz klare Vorgaben... - Gleiches gilt für Bündelungsrabatt: Soll einfach entfallen: Warum ? Weil sie darauf Lust haben...",0.0,4.110873864173311,0
Wenn ich garkeinen Stern vergeben könnte würde ich das auch tun.,1.6094379124341005,2.3978952727983707,0
"Schlechter geht kaum noch. Unverständliche Abrechnungen, nicht nachvollziehbare Forderungen, keine Antwort auf Portalanfragen und Mails, keine Antwort auf Schreiben, kein tekefonisches Durchkommen. Servicewüste EON",1.3862943611198906,3.1780538303479458,0
"Einfach nur unterirdisch. EON hat total abgehoben. Erreicht man endlich den Kundendienst, ist dieser einfach nur inkompetent.Ich habe aufgrund einer Nachricht via Online an EON gefragt, warum mein ""Treuetarif"" teurer ist als die Grundversorgung. Als Antwort kam eine Info über die Grundversorgung. 3 Tage später kommt ein brief mit einer Preissenkung, die immer noch teurer ist, als die Angebote auf der eigenen Homepage. Pure Abzocke!Ich habe jetzt einen Antrag zum Wechseln bei einem anderen Anbieter gestellt.",1.0986122886681098,4.330733340286331,0
"Auf Anfragen wird nicht reagiert, ich setze Abschläge hoch, Eon wiedern runter ???Neukunden kriegen den Strom 5 Cent günstiger als Bestandskunden ??",1.3862943611198906,3.091042453358316,0
Guter Service Alles perfekt,1.0986122886681098,1.3862943611198906,1
Zeitnahes verständliches Erfassen und Aufbereiten meiner Daten. Einfach transparent und modern.,1.3862943611198906,2.3978952727983707,1
Einfache Eingabe des Zählerstandes und schnelle Berechnung des Abschlages. Bin sehr zufrieden!,1.6094379124341005,2.4849066497880004,1
"Kommunikation optimal,Abrechnung und Preise werden für jeden verständlich und nachvollziehbar dargestellt.",1.0986122886681098,2.3978952727983707,1
Die App und Website funktionieren nicht richtig und der Kundenservice lässt zu wünschen übrig.,1.791759469228055,2.6390573296152584,0
"Einfache Anmeldung, volle und einfache  Kontrolle meines Kontos und einfache Datenänderung",0.6931471805599453,2.4849066497880004,1
Problemlos ging der Wechsel von statten.Sofort waren alle Unterlagen da und dem Vorgänger konnte rechtzeitig gekündigt werden.,0.6931471805599453,2.833213344056216,1
"Die Änderung war leicht, schnell und selbsterklärend zu tätigen.",1.0986122886681098,2.19722457733622,1
Günstig preisefur mch werde optimal jetz 34 cent,1.6094379124341005,2.079441541679836,1
Alle wichtigen Services sind für mich online zu erledigen!!,0.0,2.19722457733622,1
"Serviceportal einfach zu handhaben, sehr übersichtlich und schnelle Ergebnisse",1.3862943611198906,2.19722457733622,1
Keine Rechnung zum Termin und keine Antwort auf meine Anfrage.,1.791759469228055,2.302585092994046,0
Lösung konnte nicht herbeigeführt werden. Ein echter Mitarbeiter/Mensch wäre hilfreich gewesen.,1.3862943611198906,2.3978952727983707,0
Es funktioniert immer schnell und reibungslos,1.6094379124341005,1.791759469228055,1
"Das sich die eon Maske immer wieder aufgehängt hat. Dann wurde, wie immer das Passwort nicht angenommen, obwohl es gespeichert ist. Ich habe dann den PC gewechselt und dann funktionierte es.",1.791759469228055,3.4339872044851463,0
"einfache, unkomplizierte Eingabe.",0.6931471805599453,1.0986122886681098,1
Die Mitarbeiter sind kompetent und freundlich,1.6094379124341005,1.791759469228055,1
Alles topBin zufrieden mit Preisen und Service,0.6931471805599453,1.9459101490553128,1
Alles ist einfach erkennbar und nachvollziehbar,0.0,1.791759469228055,1
Die Erhöhung des Abschlages ist weit über dem aktuellen Marktpreis. Leider konnte mir auf telefonische Nachfrage kein neuer Tarif angeboten werden. Ich werde mir wohl einen neuen Anbieter suchen müssen.,1.791759469228055,3.4011973816621555,0
"Endlich mal eine App die funktioniert! Was ich ein bisschen doof finde, ist das für die Neukunden einen besseren Strompreis bekommen, als die Bestandskunden. Fast das gleiche Modell, wie bei der Telekom.",1.791759469228055,3.4657359027997265,1
"Ich schätze besonders den fairen Umgang mit den Kunden, aber auch das Kundenportal ist sehr transparent und übersichtlich.",0.0,2.8903717578961645,1
Die Umstellung meines Tarifes ließ sich leicht durchführen. Die Seiten im Portal sind übersichtlich gestaltet.,1.0986122886681098,2.70805020110221,1
Der Mitarbeiter war freundlich und hilfsbereit. Sehr gut!,1.6094379124341005,2.079441541679836,1
Gutes und verständliches Internetportal.,1.6094379124341005,1.3862943611198906,1
"Alles ging schnell und unkompliziert!Als ehemaliger E.ON-Kunde, dann Lichtblick, jetzt wieder zurück, habe ich nichts anderes erwartet.Das noch vorhandene E.ON-Zeichen am Zählerschrank hat wieder seine ""Berechtigung"".",1.6094379124341005,3.258096538021482,1
"Wenn ich jetzt sehe, dass ich bei anderen Energie Unternehmen nur noch 0,27 €  pro Kilowattstunde zahlenf zahle finde ich es eine Unverschämtheit, dass sie Kunden quasi in einen Vertrag zwingen obwohl sie genau wussten, dass die Preise weiter fallen. Hätte ich nur zwei Wochen gewartet hätte ich den Vertrag woanders abgeschlossen  Das was die Energie Unternehmen mit den Bürgern hier in diesem Land tun ist eine reiner Betrug.. Sie bereichern sich an den Bürgern an ihren eigenen Kunden Man sollte die ganzen Energie Unternehmen verstaatlichen.",0.6931471805599453,4.477336814478207,0
Unfassbar unverschämter Kundenservice. Sowas habe ich noch nicht erlebt.,1.0986122886681098,2.19722457733622,0
"So muss digitale Übertragung funktionieren.  Einfache Erfassung,  technisch sehr stabil, nicht verspielt.  Funktioniert bestens.",1.6094379124341005,2.833213344056216,1
"Bis jetzt bin ich mit dem Service , auch mit einem Mitarbeiter Gespräch zufrieden",1.9459101490553128,2.6390573296152584,1
